"","region","MMWR.Year","MMWR.Week","Week.End.Date","State.Cases.Current.Week","All.Cases.Current.Week","All.Cases.Cum.Week","Total.Cases.Year"
"10841","arkansas",2018,26,"2018-06-30",NA,NA,88,273
"10842","arkansas",2018,27,"2018-07-07",NA,1,91,273
"10843","arkansas",2018,28,"2018-07-14",NA,2,94,273
"10844","arkansas",2018,29,"2018-07-21",NA,1,99,273
"10845","arkansas",2018,30,"2018-07-28",NA,NA,102,273
"10846","arkansas",2018,31,"2018-08-04",NA,NA,102,273
"10847","arkansas",2018,32,"2018-08-11",NA,NA,104,273
"10848","arkansas",2018,33,"2018-08-18",NA,4,112,273
"10849","arkansas",2018,34,"2018-08-25",NA,1,122,273
"10850","arkansas",2018,35,"2018-09-01",NA,1,123,273
"10851","arkansas",2018,36,"2018-09-08",NA,NA,129,273
"10852","arkansas",2018,37,"2018-09-15",NA,NA,130,273
"10853","arkansas",2018,38,"2018-09-22",NA,NA,132,273
"10854","arkansas",2018,39,"2018-09-29",NA,NA,132,273
"10855","arkansas",2018,40,"2018-10-06",NA,NA,132,273
"10856","arkansas",2018,41,"2018-10-13",NA,1,134,273
"10857","arkansas",2018,42,"2018-10-20",NA,7,144,273
"10858","arkansas",2018,43,"2018-10-27",NA,14,164,273
"10859","arkansas",2018,44,"2018-11-03",NA,6,176,273
"10860","arkansas",2018,45,"2018-11-10",NA,9,190,273
"10861","arkansas",2018,46,"2018-11-17",NA,2,197,273
"10862","arkansas",2018,47,"2018-11-24",NA,NA,197,273
"10863","arkansas",2018,48,"2018-12-01",NA,9,222,273
"10864","arkansas",2018,49,"2018-12-08",NA,NA,230,273
"10865","arkansas",2018,50,"2018-12-15",NA,6,248,273
"10866","arkansas",2018,51,"2018-12-22",NA,9,266,273
"10867","arkansas",2018,52,"2018-12-29",NA,3,273,273
"10868","california",2018,1,"2018-01-06",NA,NA,NA,273
"10869","california",2018,2,"2018-01-13",NA,NA,NA,273
"10870","california",2018,3,"2018-01-20",NA,1,1,273
"10871","california",2018,4,"2018-01-27",NA,6,7,273
"10872","california",2018,5,"2018-02-03",NA,NA,8,273
"10873","california",2018,6,"2018-02-10",NA,NA,10,273
"10874","california",2018,7,"2018-02-17",NA,1,11,273
"10875","california",2018,8,"2018-02-24",NA,NA,11,273
"10876","california",2018,9,"2018-03-03",NA,NA,12,273
"10877","california",2018,10,"2018-03-10",NA,1,13,273
"10878","california",2018,11,"2018-03-17",NA,2,19,273
"10879","california",2018,12,"2018-03-24",NA,1,22,273
"10880","california",2018,13,"2018-03-31",NA,NA,31,273
"10881","california",2018,14,"2018-04-07",NA,1,37,273
"10882","california",2018,15,"2018-04-14",NA,1,42,273
"10883","california",2018,16,"2018-04-21",NA,NA,43,273
"10884","california",2018,17,"2018-04-28",NA,3,51,273
"10885","california",2018,18,"2018-05-05",NA,3,62,273
"10886","california",2018,19,"2018-05-12",NA,2,66,273
"10887","california",2018,20,"2018-05-19",NA,NA,67,273
"10888","california",2018,21,"2018-05-26",NA,3,72,273
"10889","california",2018,22,"2018-06-02",NA,1,78,273
"10890","california",2018,23,"2018-06-09",NA,NA,82,273
"10891","california",2018,24,"2018-06-24",NA,1,86,273
"10892","california",2018,25,"2018-06-23",NA,NA,88,273
"10893","california",2018,26,"2018-06-30",NA,NA,88,273
"10894","california",2018,27,"2018-07-07",NA,1,91,273
"10895","california",2018,28,"2018-07-14",NA,2,94,273
"10896","california",2018,29,"2018-07-21",NA,1,99,273
"10897","california",2018,30,"2018-07-28",NA,NA,102,273
"10898","california",2018,31,"2018-08-04",NA,NA,102,273
"10899","california",2018,32,"2018-08-11",NA,NA,104,273
"10900","california",2018,33,"2018-08-18",NA,4,112,273
"10901","california",2018,34,"2018-08-25",NA,1,122,273
"10902","california",2018,35,"2018-09-01",NA,1,123,273
"10903","california",2018,36,"2018-09-08",NA,NA,129,273
"10904","california",2018,37,"2018-09-15",NA,NA,130,273
"10905","california",2018,38,"2018-09-22",NA,NA,132,273
"10906","california",2018,39,"2018-09-29",NA,NA,132,273
"10907","california",2018,40,"2018-10-06",NA,NA,132,273
"10908","california",2018,41,"2018-10-13",NA,1,134,273
"10909","california",2018,42,"2018-10-20",NA,7,144,273
"10910","california",2018,43,"2018-10-27",NA,14,164,273
"10911","california",2018,44,"2018-11-03",NA,6,176,273
"10912","california",2018,45,"2018-11-10",NA,9,190,273
"10913","california",2018,46,"2018-11-17",NA,2,197,273
"10914","california",2018,47,"2018-11-24",NA,NA,197,273
"10915","california",2018,48,"2018-12-01",NA,9,222,273
"10916","california",2018,49,"2018-12-08",NA,NA,230,273
"10917","california",2018,50,"2018-12-15",NA,6,248,273
"10918","california",2018,51,"2018-12-22",NA,9,266,273
"10919","california",2018,52,"2018-12-29",NA,3,273,273
"10920","colorado",2018,1,"2018-01-06",NA,NA,NA,273
"10921","colorado",2018,2,"2018-01-13",NA,NA,NA,273
"10922","colorado",2018,3,"2018-01-20",NA,1,1,273
"10923","colorado",2018,4,"2018-01-27",NA,6,7,273
"10924","colorado",2018,5,"2018-02-03",NA,NA,8,273
"10925","colorado",2018,6,"2018-02-10",NA,NA,10,273
"10926","colorado",2018,7,"2018-02-17",NA,1,11,273
"10927","colorado",2018,8,"2018-02-24",NA,NA,11,273
"10928","colorado",2018,9,"2018-03-03",NA,NA,12,273
"10929","colorado",2018,10,"2018-03-10",NA,1,13,273
"10930","colorado",2018,11,"2018-03-17",NA,2,19,273
"10931","colorado",2018,12,"2018-03-24",NA,1,22,273
"10932","colorado",2018,13,"2018-03-31",NA,NA,31,273
"10933","colorado",2018,14,"2018-04-07",NA,1,37,273
"10934","colorado",2018,15,"2018-04-14",NA,1,42,273
"10935","colorado",2018,16,"2018-04-21",NA,NA,43,273
"10936","colorado",2018,17,"2018-04-28",NA,3,51,273
"10937","colorado",2018,18,"2018-05-05",NA,3,62,273
"10938","colorado",2018,19,"2018-05-12",NA,2,66,273
"10939","colorado",2018,20,"2018-05-19",NA,NA,67,273
"10940","colorado",2018,21,"2018-05-26",NA,3,72,273
"10941","colorado",2018,22,"2018-06-02",NA,1,78,273
"10942","colorado",2018,23,"2018-06-09",NA,NA,82,273
"10943","colorado",2018,24,"2018-06-24",NA,1,86,273
"10944","colorado",2018,25,"2018-06-23",NA,NA,88,273
"10945","colorado",2018,26,"2018-06-30",NA,NA,88,273
"10946","colorado",2018,27,"2018-07-07",NA,1,91,273
"10947","colorado",2018,28,"2018-07-14",NA,2,94,273
"10948","colorado",2018,29,"2018-07-21",NA,1,99,273
"10949","colorado",2018,30,"2018-07-28",NA,NA,102,273
"10950","colorado",2018,31,"2018-08-04",NA,NA,102,273
"10951","colorado",2018,32,"2018-08-11",NA,NA,104,273
"10952","colorado",2018,33,"2018-08-18",NA,4,112,273
"10953","colorado",2018,34,"2018-08-25",NA,1,122,273
"10954","colorado",2018,35,"2018-09-01",NA,1,123,273
"10955","colorado",2018,36,"2018-09-08",NA,NA,129,273
"10956","colorado",2018,37,"2018-09-15",NA,NA,130,273
"10957","colorado",2018,38,"2018-09-22",NA,NA,132,273
"10958","colorado",2018,39,"2018-09-29",NA,NA,132,273
"10959","colorado",2018,40,"2018-10-06",NA,NA,132,273
"10960","colorado",2018,41,"2018-10-13",NA,1,134,273
"10961","colorado",2018,42,"2018-10-20",NA,7,144,273
"10962","colorado",2018,43,"2018-10-27",NA,14,164,273
"10963","colorado",2018,44,"2018-11-03",NA,6,176,273
"10964","colorado",2018,45,"2018-11-10",NA,9,190,273
"10965","colorado",2018,46,"2018-11-17",NA,2,197,273
"10966","colorado",2018,47,"2018-11-24",NA,NA,197,273
"10967","colorado",2018,48,"2018-12-01",NA,9,222,273
"10968","colorado",2018,49,"2018-12-08",NA,NA,230,273
"10969","colorado",2018,50,"2018-12-15",NA,6,248,273
"10970","colorado",2018,51,"2018-12-22",NA,9,266,273
"10971","colorado",2018,52,"2018-12-29",NA,3,273,273
"10972","connecticut",2018,1,"2018-01-06",NA,NA,NA,273
"10973","connecticut",2018,2,"2018-01-13",NA,NA,NA,273
"10974","connecticut",2018,3,"2018-01-20",NA,1,1,273
"10975","connecticut",2018,4,"2018-01-27",NA,6,7,273
"10976","connecticut",2018,5,"2018-02-03",NA,NA,8,273
"10977","connecticut",2018,6,"2018-02-10",NA,NA,10,273
"10978","connecticut",2018,7,"2018-02-17",NA,1,11,273
"10979","connecticut",2018,8,"2018-02-24",NA,NA,11,273
"10980","connecticut",2018,9,"2018-03-03",NA,NA,12,273
"10981","connecticut",2018,10,"2018-03-10",NA,1,13,273
"10982","connecticut",2018,11,"2018-03-17",NA,2,19,273
"10983","connecticut",2018,12,"2018-03-24",NA,1,22,273
"10984","connecticut",2018,13,"2018-03-31",NA,NA,31,273
"10985","connecticut",2018,14,"2018-04-07",NA,1,37,273
"10986","connecticut",2018,15,"2018-04-14",NA,1,42,273
"10987","connecticut",2018,16,"2018-04-21",NA,NA,43,273
"10988","connecticut",2018,17,"2018-04-28",NA,3,51,273
"10989","connecticut",2018,18,"2018-05-05",1,3,62,273
"10990","connecticut",2018,19,"2018-05-12",NA,2,66,273
"10991","connecticut",2018,20,"2018-05-19",NA,NA,67,273
"10992","connecticut",2018,21,"2018-05-26",NA,3,72,273
"10993","connecticut",2018,22,"2018-06-02",NA,1,78,273
"10994","connecticut",2018,23,"2018-06-09",NA,NA,82,273
"10995","connecticut",2018,24,"2018-06-24",NA,1,86,273
"10996","connecticut",2018,25,"2018-06-23",NA,NA,88,273
"10997","connecticut",2018,26,"2018-06-30",NA,NA,88,273
"10998","connecticut",2018,27,"2018-07-07",NA,1,91,273
"10999","connecticut",2018,28,"2018-07-14",NA,2,94,273
"11000","connecticut",2018,29,"2018-07-21",NA,1,99,273
"11001","connecticut",2018,30,"2018-07-28",NA,NA,102,273
"11002","connecticut",2018,31,"2018-08-04",NA,NA,102,273
"11003","connecticut",2018,32,"2018-08-11",NA,NA,104,273
"11004","connecticut",2018,33,"2018-08-18",NA,4,112,273
"11005","connecticut",2018,34,"2018-08-25",NA,1,122,273
"11006","connecticut",2018,35,"2018-09-01",NA,1,123,273
"11007","connecticut",2018,36,"2018-09-08",NA,NA,129,273
"11008","connecticut",2018,37,"2018-09-15",NA,NA,130,273
"11009","connecticut",2018,38,"2018-09-22",NA,NA,132,273
"11010","connecticut",2018,39,"2018-09-29",NA,NA,132,273
"11011","connecticut",2018,40,"2018-10-06",NA,NA,132,273
"11012","connecticut",2018,41,"2018-10-13",NA,1,134,273
"11013","connecticut",2018,42,"2018-10-20",NA,7,144,273
"11014","connecticut",2018,43,"2018-10-27",NA,14,164,273
"11015","connecticut",2018,44,"2018-11-03",NA,6,176,273
"11016","connecticut",2018,45,"2018-11-10",NA,9,190,273
"11017","connecticut",2018,46,"2018-11-17",NA,2,197,273
"11018","connecticut",2018,47,"2018-11-24",NA,NA,197,273
"11019","connecticut",2018,48,"2018-12-01",NA,9,222,273
"11020","connecticut",2018,49,"2018-12-08",NA,NA,230,273
"11021","connecticut",2018,50,"2018-12-15",NA,6,248,273
"11022","connecticut",2018,51,"2018-12-22",NA,9,266,273
"11023","connecticut",2018,52,"2018-12-29",NA,3,273,273
"11024","delaware",2018,1,"2018-01-06",NA,NA,NA,273
"11025","delaware",2018,2,"2018-01-13",NA,NA,NA,273
"11026","delaware",2018,3,"2018-01-20",NA,1,1,273
"11027","delaware",2018,4,"2018-01-27",NA,6,7,273
"11028","delaware",2018,5,"2018-02-03",NA,NA,8,273
"11029","delaware",2018,6,"2018-02-10",NA,NA,10,273
"11030","delaware",2018,7,"2018-02-17",NA,1,11,273
"11031","delaware",2018,8,"2018-02-24",NA,NA,11,273
"11032","delaware",2018,9,"2018-03-03",NA,NA,12,273
"11033","delaware",2018,10,"2018-03-10",NA,1,13,273
"11034","delaware",2018,11,"2018-03-17",NA,2,19,273
"11035","delaware",2018,12,"2018-03-24",NA,1,22,273
"11036","delaware",2018,13,"2018-03-31",NA,NA,31,273
"11037","delaware",2018,14,"2018-04-07",NA,1,37,273
"11038","delaware",2018,15,"2018-04-14",NA,1,42,273
"11039","delaware",2018,16,"2018-04-21",NA,NA,43,273
"11040","delaware",2018,17,"2018-04-28",NA,3,51,273
"11041","delaware",2018,18,"2018-05-05",NA,3,62,273
"11042","delaware",2018,19,"2018-05-12",NA,2,66,273
"11043","delaware",2018,20,"2018-05-19",NA,NA,67,273
"11044","delaware",2018,21,"2018-05-26",NA,3,72,273
"11045","delaware",2018,22,"2018-06-02",NA,1,78,273
"11046","delaware",2018,23,"2018-06-09",NA,NA,82,273
"11047","delaware",2018,24,"2018-06-24",NA,1,86,273
"11048","delaware",2018,25,"2018-06-23",NA,NA,88,273
"11049","delaware",2018,26,"2018-06-30",NA,NA,88,273
"11050","delaware",2018,27,"2018-07-07",NA,1,91,273
"11051","delaware",2018,28,"2018-07-14",NA,2,94,273
"11052","delaware",2018,29,"2018-07-21",NA,1,99,273
"11053","delaware",2018,30,"2018-07-28",NA,NA,102,273
"11054","delaware",2018,31,"2018-08-04",NA,NA,102,273
"11055","delaware",2018,32,"2018-08-11",NA,NA,104,273
"11056","delaware",2018,33,"2018-08-18",NA,4,112,273
"11057","delaware",2018,34,"2018-08-25",NA,1,122,273
"11058","delaware",2018,35,"2018-09-01",NA,1,123,273
"11059","delaware",2018,36,"2018-09-08",NA,NA,129,273
"11060","delaware",2018,37,"2018-09-15",NA,NA,130,273
"11061","delaware",2018,38,"2018-09-22",NA,NA,132,273
"11062","delaware",2018,39,"2018-09-29",NA,NA,132,273
"11063","delaware",2018,40,"2018-10-06",NA,NA,132,273
"11064","delaware",2018,41,"2018-10-13",NA,1,134,273
"11065","delaware",2018,42,"2018-10-20",NA,7,144,273
"11066","delaware",2018,43,"2018-10-27",NA,14,164,273
"11067","delaware",2018,44,"2018-11-03",NA,6,176,273
"11068","delaware",2018,45,"2018-11-10",NA,9,190,273
"11069","delaware",2018,46,"2018-11-17",NA,2,197,273
"11070","delaware",2018,47,"2018-11-24",NA,NA,197,273
"11071","delaware",2018,48,"2018-12-01",NA,9,222,273
"11072","delaware",2018,49,"2018-12-08",NA,NA,230,273
"11073","delaware",2018,50,"2018-12-15",NA,6,248,273
"11074","delaware",2018,51,"2018-12-22",NA,9,266,273
"11075","delaware",2018,52,"2018-12-29",NA,3,273,273
"11076","district of columbia",2018,1,"2018-01-06",NA,NA,NA,273
"11077","district of columbia",2018,2,"2018-01-13",NA,NA,NA,273
"11078","district of columbia",2018,3,"2018-01-20",NA,1,1,273
"11079","district of columbia",2018,4,"2018-01-27",NA,6,7,273
"11080","district of columbia",2018,5,"2018-02-03",NA,NA,8,273
"11081","district of columbia",2018,6,"2018-02-10",NA,NA,10,273
"11082","district of columbia",2018,7,"2018-02-17",NA,1,11,273
"11083","district of columbia",2018,8,"2018-02-24",NA,NA,11,273
"11084","district of columbia",2018,9,"2018-03-03",NA,NA,12,273
"11085","district of columbia",2018,10,"2018-03-10",NA,1,13,273
"11086","district of columbia",2018,11,"2018-03-17",NA,2,19,273
"11087","district of columbia",2018,12,"2018-03-24",NA,1,22,273
"11088","district of columbia",2018,13,"2018-03-31",NA,NA,31,273
"11089","district of columbia",2018,14,"2018-04-07",NA,1,37,273
"11090","district of columbia",2018,15,"2018-04-14",NA,1,42,273
"11091","district of columbia",2018,16,"2018-04-21",NA,NA,43,273
"11092","district of columbia",2018,17,"2018-04-28",NA,3,51,273
"11093","district of columbia",2018,18,"2018-05-05",NA,3,62,273
"11094","district of columbia",2018,19,"2018-05-12",NA,2,66,273
"11095","district of columbia",2018,20,"2018-05-19",NA,NA,67,273
"11096","district of columbia",2018,21,"2018-05-26",NA,3,72,273
"11097","district of columbia",2018,22,"2018-06-02",NA,1,78,273
"11098","district of columbia",2018,23,"2018-06-09",NA,NA,82,273
"11099","district of columbia",2018,24,"2018-06-24",NA,1,86,273
"11100","district of columbia",2018,25,"2018-06-23",NA,NA,88,273
"11101","district of columbia",2018,26,"2018-06-30",NA,NA,88,273
"11102","district of columbia",2018,27,"2018-07-07",NA,1,91,273
"11103","district of columbia",2018,28,"2018-07-14",NA,2,94,273
"11104","district of columbia",2018,29,"2018-07-21",NA,1,99,273
"11105","district of columbia",2018,30,"2018-07-28",NA,NA,102,273
"11106","district of columbia",2018,31,"2018-08-04",NA,NA,102,273
"11107","district of columbia",2018,32,"2018-08-11",NA,NA,104,273
"11108","district of columbia",2018,33,"2018-08-18",NA,4,112,273
"11109","district of columbia",2018,34,"2018-08-25",NA,1,122,273
"11110","district of columbia",2018,35,"2018-09-01",NA,1,123,273
"11111","district of columbia",2018,36,"2018-09-08",NA,NA,129,273
"11112","district of columbia",2018,37,"2018-09-15",NA,NA,130,273
"11113","district of columbia",2018,38,"2018-09-22",NA,NA,132,273
"11114","district of columbia",2018,39,"2018-09-29",NA,NA,132,273
"11115","district of columbia",2018,40,"2018-10-06",NA,NA,132,273
"11116","district of columbia",2018,41,"2018-10-13",NA,1,134,273
"11117","district of columbia",2018,42,"2018-10-20",NA,7,144,273
"11118","district of columbia",2018,43,"2018-10-27",NA,14,164,273
"11119","district of columbia",2018,44,"2018-11-03",NA,6,176,273
"11120","district of columbia",2018,45,"2018-11-10",NA,9,190,273
"11121","district of columbia",2018,46,"2018-11-17",NA,2,197,273
"11122","district of columbia",2018,47,"2018-11-24",NA,NA,197,273
"11123","district of columbia",2018,48,"2018-12-01",NA,9,222,273
"11124","district of columbia",2018,49,"2018-12-08",NA,NA,230,273
"11125","district of columbia",2018,50,"2018-12-15",NA,6,248,273
"11126","district of columbia",2018,51,"2018-12-22",NA,9,266,273
"11127","district of columbia",2018,52,"2018-12-29",NA,3,273,273
"11128","florida",2018,1,"2018-01-06",NA,NA,NA,273
"11129","florida",2018,2,"2018-01-13",NA,NA,NA,273
"11130","florida",2018,3,"2018-01-20",NA,1,1,273
"11131","florida",2018,4,"2018-01-27",NA,6,7,273
"11132","florida",2018,5,"2018-02-03",NA,NA,8,273
"11133","florida",2018,6,"2018-02-10",NA,NA,10,273
"11134","florida",2018,7,"2018-02-17",NA,1,11,273
"11135","florida",2018,8,"2018-02-24",NA,NA,11,273
"11136","florida",2018,9,"2018-03-03",NA,NA,12,273
"11137","florida",2018,10,"2018-03-10",NA,1,13,273
"11138","florida",2018,11,"2018-03-17",NA,2,19,273
"11139","florida",2018,12,"2018-03-24",1,1,22,273
"11140","florida",2018,13,"2018-03-31",NA,NA,31,273
"11141","florida",2018,14,"2018-04-07",NA,1,37,273
"11142","florida",2018,15,"2018-04-14",NA,1,42,273
"11143","florida",2018,16,"2018-04-21",NA,NA,43,273
"11144","florida",2018,17,"2018-04-28",NA,3,51,273
"11145","florida",2018,18,"2018-05-05",2,3,62,273
"11146","florida",2018,19,"2018-05-12",NA,2,66,273
"11147","florida",2018,20,"2018-05-19",NA,NA,67,273
"11148","florida",2018,21,"2018-05-26",NA,3,72,273
"11149","florida",2018,22,"2018-06-02",NA,1,78,273
"11150","florida",2018,23,"2018-06-09",NA,NA,82,273
"11151","florida",2018,24,"2018-06-24",NA,1,86,273
"11152","florida",2018,25,"2018-06-23",NA,NA,88,273
"11153","florida",2018,26,"2018-06-30",NA,NA,88,273
"11154","florida",2018,27,"2018-07-07",NA,1,91,273
"11155","florida",2018,28,"2018-07-14",1,2,94,273
"11156","florida",2018,29,"2018-07-21",1,1,99,273
"11157","florida",2018,30,"2018-07-28",NA,NA,102,273
"11158","florida",2018,31,"2018-08-04",NA,NA,102,273
"11159","florida",2018,32,"2018-08-11",NA,NA,104,273
"11160","florida",2018,33,"2018-08-18",3,4,112,273
"11161","florida",2018,34,"2018-08-25",NA,1,122,273
"11162","florida",2018,35,"2018-09-01",NA,1,123,273
"11163","florida",2018,36,"2018-09-08",NA,NA,129,273
"11164","florida",2018,37,"2018-09-15",NA,NA,130,273
"11165","florida",2018,38,"2018-09-22",NA,NA,132,273
"11166","florida",2018,39,"2018-09-29",NA,NA,132,273
"11167","florida",2018,40,"2018-10-06",NA,NA,132,273
"11168","florida",2018,41,"2018-10-13",NA,1,134,273
"11169","florida",2018,42,"2018-10-20",NA,7,144,273
"11170","florida",2018,43,"2018-10-27",NA,14,164,273
"11171","florida",2018,44,"2018-11-03",NA,6,176,273
"11172","florida",2018,45,"2018-11-10",NA,9,190,273
"11173","florida",2018,46,"2018-11-17",NA,2,197,273
"11174","florida",2018,47,"2018-11-24",NA,NA,197,273
"11175","florida",2018,48,"2018-12-01",NA,9,222,273
"11176","florida",2018,49,"2018-12-08",NA,NA,230,273
"11177","florida",2018,50,"2018-12-15",1,6,248,273
"11178","florida",2018,51,"2018-12-22",3,9,266,273
"11179","florida",2018,52,"2018-12-29",NA,3,273,273
"11180","georgia",2018,1,"2018-01-06",NA,NA,NA,273
"11181","georgia",2018,2,"2018-01-13",NA,NA,NA,273
"11182","georgia",2018,3,"2018-01-20",NA,1,1,273
"11183","georgia",2018,4,"2018-01-27",NA,6,7,273
"11184","georgia",2018,5,"2018-02-03",NA,NA,8,273
"11185","georgia",2018,6,"2018-02-10",NA,NA,10,273
"11186","georgia",2018,7,"2018-02-17",NA,1,11,273
"11187","georgia",2018,8,"2018-02-24",NA,NA,11,273
"11188","georgia",2018,9,"2018-03-03",NA,NA,12,273
"11189","georgia",2018,10,"2018-03-10",NA,1,13,273
"11190","georgia",2018,11,"2018-03-17",NA,2,19,273
"11191","georgia",2018,12,"2018-03-24",NA,1,22,273
"11192","georgia",2018,13,"2018-03-31",NA,NA,31,273
"11193","georgia",2018,14,"2018-04-07",NA,1,37,273
"11194","georgia",2018,15,"2018-04-14",NA,1,42,273
"11195","georgia",2018,16,"2018-04-21",NA,NA,43,273
"11196","georgia",2018,17,"2018-04-28",NA,3,51,273
"11197","georgia",2018,18,"2018-05-05",NA,3,62,273
"11198","georgia",2018,19,"2018-05-12",NA,2,66,273
"11199","georgia",2018,20,"2018-05-19",NA,NA,67,273
"11200","georgia",2018,21,"2018-05-26",NA,3,72,273
"11201","georgia",2018,22,"2018-06-02",NA,1,78,273
"11202","georgia",2018,23,"2018-06-09",NA,NA,82,273
"11203","georgia",2018,24,"2018-06-24",NA,1,86,273
"11204","georgia",2018,25,"2018-06-23",NA,NA,88,273
"11205","georgia",2018,26,"2018-06-30",NA,NA,88,273
"11206","georgia",2018,27,"2018-07-07",NA,1,91,273
"11207","georgia",2018,28,"2018-07-14",NA,2,94,273
"11208","georgia",2018,29,"2018-07-21",NA,1,99,273
"11209","georgia",2018,30,"2018-07-28",NA,NA,102,273
"11210","georgia",2018,31,"2018-08-04",NA,NA,102,273
"11211","georgia",2018,32,"2018-08-11",NA,NA,104,273
"11212","georgia",2018,33,"2018-08-18",NA,4,112,273
"11213","georgia",2018,34,"2018-08-25",NA,1,122,273
"11214","georgia",2018,35,"2018-09-01",NA,1,123,273
"11215","georgia",2018,36,"2018-09-08",NA,NA,129,273
"11216","georgia",2018,37,"2018-09-15",NA,NA,130,273
"11217","georgia",2018,38,"2018-09-22",NA,NA,132,273
"11218","georgia",2018,39,"2018-09-29",NA,NA,132,273
"11219","georgia",2018,40,"2018-10-06",NA,NA,132,273
"11220","georgia",2018,41,"2018-10-13",NA,1,134,273
"11221","georgia",2018,42,"2018-10-20",NA,7,144,273
"11222","georgia",2018,43,"2018-10-27",NA,14,164,273
"11223","georgia",2018,44,"2018-11-03",NA,6,176,273
"11224","georgia",2018,45,"2018-11-10",NA,9,190,273
"11225","georgia",2018,46,"2018-11-17",NA,2,197,273
"11226","georgia",2018,47,"2018-11-24",NA,NA,197,273
"11227","georgia",2018,48,"2018-12-01",NA,9,222,273
